time,subject,fuzzer,run,cov_type,cov
1662681421,dnsmasq,snapfuzz,1,b_abs,77
1662690776,dnsmasq,snapfuzz,1,l_per,11.2
1662690776,dnsmasq,snapfuzz,1,l_abs,368
1662690776,dnsmasq,snapfuzz,1,b_per,5.6
1662690776,dnsmasq,snapfuzz,1,b_abs,106
1662699165,dnsmasq,snapfuzz,1,l_per,11.2
1662699165,dnsmasq,snapfuzz,1,l_abs,368
1662699165,dnsmasq,snapfuzz,1,b_per,5.6
1662699165,dnsmasq,snapfuzz,1,b_abs,106
1662699188,dnsmasq,snapfuzz,1,l_per,11.2
1662699188,dnsmasq,snapfuzz,1,l_abs,368
1662699188,dnsmasq,snapfuzz,1,b_per,5.6
1662699188,dnsmasq,snapfuzz,1,b_abs,106
1662670723,dnsmasq,snapfuzz,2,l_per,4.1
1662670723,dnsmasq,snapfuzz,2,l_abs,134
1662670723,dnsmasq,snapfuzz,2,b_per,1.8
1662670723,dnsmasq,snapfuzz,2,b_abs,35
1662670723,dnsmasq,snapfuzz,2,l_per,4.1
1662670723,dnsmasq,snapfuzz,2,l_abs,134
1662670723,dnsmasq,snapfuzz,2,b_per,1.8
1662670723,dnsmasq,snapfuzz,2,b_abs,35
1662670723,dnsmasq,snapfuzz,2,l_per,4.1
1662670723,dnsmasq,snapfuzz,2,l_abs,134
1662670723,dnsmasq,snapfuzz,2,b_per,1.8
1662670723,dnsmasq,snapfuzz,2,b_abs,35
1662670723,dnsmasq,snapfuzz,2,l_per,4.1
1662670723,dnsmasq,snapfuzz,2,l_abs,134
1662670723,dnsmasq,snapfuzz,2,b_per,1.8
1662670723,dnsmasq,snapfuzz,2,b_abs,35
1662670727,dnsmasq,snapfuzz,2,l_per,4.1
1662670727,dnsmasq,snapfuzz,2,l_abs,134
1662670727,dnsmasq,snapfuzz,2,b_per,1.8
1662670727,dnsmasq,snapfuzz,2,b_abs,35
1662670728,dnsmasq,snapfuzz,2,l_per,5.6
1662670728,dnsmasq,snapfuzz,2,l_abs,186
1662670728,dnsmasq,snapfuzz,2,b_per,2.8
1662670728,dnsmasq,snapfuzz,2,b_abs,54
1662670729,dnsmasq,snapfuzz,2,l_per,6.0
1662670729,dnsmasq,snapfuzz,2,l_abs,199
1662670729,dnsmasq,snapfuzz,2,b_per,3.4
1662670729,dnsmasq,snapfuzz,2,b_abs,64
1662670735,dnsmasq,snapfuzz,2,l_per,6.0
1662670735,dnsmasq,snapfuzz,2,l_abs,199
1662670735,dnsmasq,snapfuzz,2,b_per,3.4
1662670735,dnsmasq,snapfuzz,2,b_abs,64
1662670739,dnsmasq,snapfuzz,2,l_per,6.2
1662670739,dnsmasq,snapfuzz,2,l_abs,203
1662670739,dnsmasq,snapfuzz,2,b_per,3.6
1662670739,dnsmasq,snapfuzz,2,b_abs,68
1662670747,dnsmasq,snapfuzz,2,l_per,10.9
1662670747,dnsmasq,snapfuzz,2,l_abs,360
1662670747,dnsmasq,snapfuzz,2,b_per,5.1
1662670747,dnsmasq,snapfuzz,2,b_abs,97
1662670755,dnsmasq,snapfuzz,2,l_per,11.0
1662670755,dnsmasq,snapfuzz,2,l_abs,361
1662670755,dnsmasq,snapfuzz,2,b_per,5.3
1662670755,dnsmasq,snapfuzz,2,b_abs,100
1662670765,dnsmasq,snapfuzz,2,l_per,11.0
1662670765,dnsmasq,snapfuzz,2,l_abs,361
1662670765,dnsmasq,snapfuzz,2,b_per,5.3
1662670765,dnsmasq,snapfuzz,2,b_abs,100
1662670771,dnsmasq,snapfuzz,2,l_per,11.2
1662670771,dnsmasq,snapfuzz,2,l_abs,368
1662670771,dnsmasq,snapfuzz,2,b_per,5.5
1662670771,dnsmasq,snapfuzz,2,b_abs,105
1662670779,dnsmasq,snapfuzz,2,l_per,11.2
1662670779,dnsmasq,snapfuzz,2,l_abs,368
1662670779,dnsmasq,snapfuzz,2,b_per,5.5
1662670779,dnsmasq,snapfuzz,2,b_abs,105
1662670790,dnsmasq,snapfuzz,2,l_per,11.2
1662670790,dnsmasq,snapfuzz,2,l_abs,368
1662670790,dnsmasq,snapfuzz,2,b_per,5.5
1662670790,dnsmasq,snapfuzz,2,b_abs,105
1662670810,dnsmasq,snapfuzz,2,l_per,11.2
1662670810,dnsmasq,snapfuzz,2,l_abs,368
1662670810,dnsmasq,snapfuzz,2,b_per,5.5
1662670810,dnsmasq,snapfuzz,2,b_abs,105
1662670846,dnsmasq,snapfuzz,2,l_per,11.2
1662670846,dnsmasq,snapfuzz,2,l_abs,368
1662670846,dnsmasq,snapfuzz,2,b_per,5.5
1662670846,dnsmasq,snapfuzz,2,b_abs,105
1662670863,dnsmasq,snapfuzz,2,l_per,11.2
1662670863,dnsmasq,snapfuzz,2,l_abs,368
1662670863,dnsmasq,snapfuzz,2,b_per,5.5
1662670863,dnsmasq,snapfuzz,2,b_abs,105
1662670889,dnsmasq,snapfuzz,2,l_per,11.2
1662670889,dnsmasq,snapfuzz,2,l_abs,368
1662670889,dnsmasq,snapfuzz,2,b_per,5.5
1662670889,dnsmasq,snapfuzz,2,b_abs,105
1662670907,dnsmasq,snapfuzz,2,l_per,11.2
1662670907,dnsmasq,snapfuzz,2,l_abs,368
1662670907,dnsmasq,snapfuzz,2,b_per,5.5
1662670907,dnsmasq,snapfuzz,2,b_abs,105
1662670944,dnsmasq,snapfuzz,2,l_per,11.2
1662670944,dnsmasq,snapfuzz,2,l_abs,368
1662670944,dnsmasq,snapfuzz,2,b_per,5.5
1662670944,dnsmasq,snapfuzz,2,b_abs,105
1662671005,dnsmasq,snapfuzz,2,l_per,11.2
1662671005,dnsmasq,snapfuzz,2,l_abs,368
1662671005,dnsmasq,snapfuzz,2,b_per,5.6
1662671005,dnsmasq,snapfuzz,2,b_abs,106
1662671091,dnsmasq,snapfuzz,2,l_per,11.2
1662671091,dnsmasq,snapfuzz,2,l_abs,368
1662671091,dnsmasq,snapfuzz,2,b_per,5.6
1662671091,dnsmasq,snapfuzz,2,b_abs,106
1662671169,dnsmasq,snapfuzz,2,l_per,11.2
1662671169,dnsmasq,snapfuzz,2,l_abs,368
1662671169,dnsmasq,snapfuzz,2,b_per,5.6
1662671169,dnsmasq,snapfuzz,2,b_abs,106
1662671391,dnsmasq,snapfuzz,2,l_per,11.2
1662671391,dnsmasq,snapfuzz,2,l_abs,368
1662671391,dnsmasq,snapfuzz,2,b_per,5.6
1662671391,dnsmasq,snapfuzz,2,b_abs,106
