time,subject,fuzzer,run,cov_type,cov
1662358785,tinydtls,snapfuzz,4,b_per,18.0
1662358785,tinydtls,snapfuzz,4,b_abs,341
1662358816,tinydtls,snapfuzz,4,l_per,26.2
1662358816,tinydtls,snapfuzz,4,l_abs,864
1662358816,tinydtls,snapfuzz,4,b_per,18.0
1662358816,tinydtls,snapfuzz,4,b_abs,342
1662358949,tinydtls,snapfuzz,4,l_per,30.6
1662358949,tinydtls,snapfuzz,4,l_abs,1010
1662358949,tinydtls,snapfuzz,4,b_per,22.0
1662358949,tinydtls,snapfuzz,4,b_abs,418
1662359152,tinydtls,snapfuzz,4,l_per,30.6
1662359152,tinydtls,snapfuzz,4,l_abs,1013
1662359152,tinydtls,snapfuzz,4,b_per,22.1
1662359152,tinydtls,snapfuzz,4,b_abs,420
1662359428,tinydtls,snapfuzz,4,l_per,30.8
1662359428,tinydtls,snapfuzz,4,l_abs,1017
1662359428,tinydtls,snapfuzz,4,b_per,22.2
1662359428,tinydtls,snapfuzz,4,b_abs,421
1662359495,tinydtls,snapfuzz,4,l_per,30.8
1662359495,tinydtls,snapfuzz,4,l_abs,1017
1662359495,tinydtls,snapfuzz,4,b_per,22.2
1662359495,tinydtls,snapfuzz,4,b_abs,421
1662359731,tinydtls,snapfuzz,4,l_per,30.8
1662359731,tinydtls,snapfuzz,4,l_abs,1017
1662359731,tinydtls,snapfuzz,4,b_per,22.2
1662359731,tinydtls,snapfuzz,4,b_abs,421
1662360032,tinydtls,snapfuzz,4,l_per,31.1
1662360032,tinydtls,snapfuzz,4,l_abs,1028
1662360032,tinydtls,snapfuzz,4,b_per,22.4
1662360032,tinydtls,snapfuzz,4,b_abs,425
1662360946,tinydtls,snapfuzz,4,l_per,32.3
1662360946,tinydtls,snapfuzz,4,l_abs,1067
1662360946,tinydtls,snapfuzz,4,b_per,23.9
1662360946,tinydtls,snapfuzz,4,b_abs,453
1662361570,tinydtls,snapfuzz,4,l_per,33.4
1662361570,tinydtls,snapfuzz,4,l_abs,1104
1662361570,tinydtls,snapfuzz,4,b_per,24.9
1662361570,tinydtls,snapfuzz,4,b_abs,473
1662362678,tinydtls,snapfuzz,4,l_per,33.7
1662362678,tinydtls,snapfuzz,4,l_abs,1113
1662362678,tinydtls,snapfuzz,4,b_per,25.7
1662362678,tinydtls,snapfuzz,4,b_abs,488
1662363400,tinydtls,snapfuzz,4,l_per,34.0
1662363400,tinydtls,snapfuzz,4,l_abs,1125
1662363400,tinydtls,snapfuzz,4,b_per,26.4
1662363400,tinydtls,snapfuzz,4,b_abs,502
1662365216,tinydtls,snapfuzz,4,l_per,34.0
1662365216,tinydtls,snapfuzz,4,l_abs,1125
1662365216,tinydtls,snapfuzz,4,b_per,26.7
1662365216,tinydtls,snapfuzz,4,b_abs,506
1662357852,tinydtls,aflnet,1,l_per,16.2
1662357852,tinydtls,aflnet,1,l_abs,534
1662357852,tinydtls,aflnet,1,b_per,8.2
1662357852,tinydtls,aflnet,1,b_abs,155
1662357854,tinydtls,aflnet,1,l_per,16.2
1662357854,tinydtls,aflnet,1,l_abs,534
1662357854,tinydtls,aflnet,1,b_per,8.2
1662357854,tinydtls,aflnet,1,b_abs,155
1662357855,tinydtls,aflnet,1,l_per,16.3
1662357855,tinydtls,aflnet,1,l_abs,538
1662357855,tinydtls,aflnet,1,b_per,8.3
1662357855,tinydtls,aflnet,1,b_abs,157
1662357857,tinydtls,aflnet,1,l_per,16.3
1662357857,tinydtls,aflnet,1,l_abs,538
1662357857,tinydtls,aflnet,1,b_per,8.3
1662357857,tinydtls,aflnet,1,b_abs,157
1662358085,tinydtls,aflnet,1,l_per,25.7
1662358085,tinydtls,aflnet,1,l_abs,849
1662358085,tinydtls,aflnet,1,b_per,17.2
1662358085,tinydtls,aflnet,1,b_abs,326
1662358344,tinydtls,aflnet,1,l_per,25.9
1662358344,tinydtls,aflnet,1,l_abs,854
1662358344,tinydtls,aflnet,1,b_per,17.5
1662358344,tinydtls,aflnet,1,b_abs,333
1662358832,tinydtls,aflnet,1,l_per,26.0
1662358832,tinydtls,aflnet,1,l_abs,860
1662358832,tinydtls,aflnet,1,b_per,17.9
1662358832,tinydtls,aflnet,1,b_abs,340
1662359328,tinydtls,aflnet,1,l_per,27.1
1662359328,tinydtls,aflnet,1,l_abs,896
1662359328,tinydtls,aflnet,1,b_per,19.7
1662359328,tinydtls,aflnet,1,b_abs,374
1662360655,tinydtls,aflnet,1,l_per,27.3
1662360655,tinydtls,aflnet,1,l_abs,900
1662360655,tinydtls,aflnet,1,b_per,19.9
1662360655,tinydtls,aflnet,1,b_abs,377
1662363840,tinydtls,aflnet,1,l_per,27.3
1662363840,tinydtls,aflnet,1,l_abs,900
1662363840,tinydtls,aflnet,1,b_per,19.9
1662363840,tinydtls,aflnet,1,b_abs,377
1662365046,tinydtls,aflnet,1,l_per,27.3
1662365046,tinydtls,aflnet,1,l_abs,900
1662365046,tinydtls,aflnet,1,b_per,19.9
1662365046,tinydtls,aflnet,1,b_abs,377
1662357853,tinydtls,aflnet,2,l_per,16.2
1662357853,tinydtls,aflnet,2,l_abs,534
1662357853,tinydtls,aflnet,2,b_per,8.2
1662357853,tinydtls,aflnet,2,b_abs,155
1662357856,tinydtls,aflnet,2,l_per,16.2
1662357856,tinydtls,aflnet,2,l_abs,534
1662357856,tinydtls,aflnet,2,b_per,8.2
1662357856,tinydtls,aflnet,2,b_abs,155
1662357857,tinydtls,aflnet,2,l_per,16.3
1662357857,tinydtls,aflnet,2,l_abs,538
