time,subject,fuzzer,run,cov_type,cov
1662618034,live555,snapfuzz,2,l_per,26.2
1662618034,live555,snapfuzz,2,l_abs,5640
1662618034,live555,snapfuzz,2,b_per,17.1
1662618034,live555,snapfuzz,2,b_abs,2811
1662621470,live555,snapfuzz,2,l_per,26.2
1662621470,live555,snapfuzz,2,l_abs,5640
1662621470,live555,snapfuzz,2,b_per,17.1
1662621470,live555,snapfuzz,2,b_abs,2813
1662624892,live555,snapfuzz,2,l_per,26.3
1662624892,live555,snapfuzz,2,l_abs,5658
1662624892,live555,snapfuzz,2,b_per,17.2
1662624892,live555,snapfuzz,2,b_abs,2823
1662628336,live555,snapfuzz,2,l_per,26.3
1662628336,live555,snapfuzz,2,l_abs,5659
1662628336,live555,snapfuzz,2,b_per,17.2
1662628336,live555,snapfuzz,2,b_abs,2824
1662599658,live555,snapfuzz,3,l_per,14.5
1662599658,live555,snapfuzz,3,l_abs,3094
1662599658,live555,snapfuzz,3,b_per,8.7
1662599658,live555,snapfuzz,3,b_abs,1434
1662599658,live555,snapfuzz,3,l_per,15.1
1662599658,live555,snapfuzz,3,l_abs,3237
1662599658,live555,snapfuzz,3,b_per,8.9
1662599658,live555,snapfuzz,3,b_abs,1471
1662599658,live555,snapfuzz,3,l_per,18.1
1662599658,live555,snapfuzz,3,l_abs,3887
1662599658,live555,snapfuzz,3,b_per,10.8
1662599658,live555,snapfuzz,3,b_abs,1778
1662599658,live555,snapfuzz,3,l_per,20.6
1662599658,live555,snapfuzz,3,l_abs,4411
1662599658,live555,snapfuzz,3,b_per,12.1
1662599658,live555,snapfuzz,3,b_abs,1996
1662599658,live555,snapfuzz,3,l_per,22.4
1662599658,live555,snapfuzz,3,l_abs,4819
1662599658,live555,snapfuzz,3,b_per,13.1
1662599658,live555,snapfuzz,3,b_abs,2152
1662599658,live555,snapfuzz,3,l_per,23.4
1662599658,live555,snapfuzz,3,l_abs,5027
1662599658,live555,snapfuzz,3,b_per,13.8
1662599658,live555,snapfuzz,3,b_abs,2275
1662599659,live555,snapfuzz,3,l_per,24.0
1662599659,live555,snapfuzz,3,l_abs,5166
1662599659,live555,snapfuzz,3,b_per,14.3
1662599659,live555,snapfuzz,3,b_abs,2350
1662599682,live555,snapfuzz,3,l_per,24.3
1662599682,live555,snapfuzz,3,l_abs,5216
1662599682,live555,snapfuzz,3,b_per,14.7
1662599682,live555,snapfuzz,3,b_abs,2416
1662599712,live555,snapfuzz,3,l_per,24.3
1662599712,live555,snapfuzz,3,l_abs,5220
1662599712,live555,snapfuzz,3,b_per,14.8
1662599712,live555,snapfuzz,3,b_abs,2438
1662599738,live555,snapfuzz,3,l_per,24.3
1662599738,live555,snapfuzz,3,l_abs,5223
1662599738,live555,snapfuzz,3,b_per,14.9
1662599738,live555,snapfuzz,3,b_abs,2448
1662599773,live555,snapfuzz,3,l_per,24.3
1662599773,live555,snapfuzz,3,l_abs,5229
1662599773,live555,snapfuzz,3,b_per,15.0
1662599773,live555,snapfuzz,3,b_abs,2461
1662599811,live555,snapfuzz,3,l_per,24.5
1662599811,live555,snapfuzz,3,l_abs,5263
1662599811,live555,snapfuzz,3,b_per,15.1
1662599811,live555,snapfuzz,3,b_abs,2490
1662599875,live555,snapfuzz,3,l_per,24.5
1662599875,live555,snapfuzz,3,l_abs,5270
1662599875,live555,snapfuzz,3,b_per,15.2
1662599875,live555,snapfuzz,3,b_abs,2497
1662599948,live555,snapfuzz,3,l_per,24.6
1662599948,live555,snapfuzz,3,l_abs,5296
1662599948,live555,snapfuzz,3,b_per,15.4
1662599948,live555,snapfuzz,3,b_abs,2541
1662600018,live555,snapfuzz,3,l_per,24.7
1662600018,live555,snapfuzz,3,l_abs,5322
1662600018,live555,snapfuzz,3,b_per,15.6
1662600018,live555,snapfuzz,3,b_abs,2568
1662600096,live555,snapfuzz,3,l_per,24.7
1662600096,live555,snapfuzz,3,l_abs,5322
1662600096,live555,snapfuzz,3,b_per,15.6
1662600096,live555,snapfuzz,3,b_abs,2568
1662600217,live555,snapfuzz,3,l_per,24.7
1662600217,live555,snapfuzz,3,l_abs,5322
1662600217,live555,snapfuzz,3,b_per,15.6
1662600217,live555,snapfuzz,3,b_abs,2572
1662600514,live555,snapfuzz,3,l_per,24.7
1662600514,live555,snapfuzz,3,l_abs,5322
1662600514,live555,snapfuzz,3,b_per,15.7
1662600514,live555,snapfuzz,3,b_abs,2580
1662600794,live555,snapfuzz,3,l_per,24.8
1662600794,live555,snapfuzz,3,l_abs,5325
1662600794,live555,snapfuzz,3,b_per,15.7
1662600794,live555,snapfuzz,3,b_abs,2586
1662600937,live555,snapfuzz,3,l_per,24.9
1662600937,live555,snapfuzz,3,l_abs,5358
1662600937,live555,snapfuzz,3,b_per,16.0
1662600937,live555,snapfuzz,3,b_abs,2634
1662601149,live555,snapfuzz,3,l_per,25.1
1662601149,live555,snapfuzz,3,l_abs,5388
1662601149,live555,snapfuzz,3,b_per,16.1
1662601149,live555,snapfuzz,3,b_abs,2653
1662601723,live555,snapfuzz,3,l_per,25.1
1662601723,live555,snapfuzz,3,l_abs,5400
1662601723,live555,snapfuzz,3,b_per,16.2
1662601723,live555,snapfuzz,3,b_abs,2659
1662602575,live555,snapfuzz,3,l_per,25.2
1662602575,live555,snapfuzz,3,l_abs,5419
1662602575,live555,snapfuzz,3,b_per,16.3
1662602575,live555,snapfuzz,3,b_abs,2682
1662603564,live555,snapfuzz,3,l_per,25.2
1662603564,live555,snapfuzz,3,l_abs,5431
1662603564,live555,snapfuzz,3,b_per,16.3
1662603564,live555,snapfuzz,3,b_abs,2687
1662604367,live555,snapfuzz,3,l_per,25.3
1662604367,live555,snapfuzz,3,l_abs,5447
1662604367,live555,snapfuzz,3,b_per,16.4
1662604367,live555,snapfuzz,3,b_abs,2704
1662606099,live555,snapfuzz,3,l_per,25.3
1662606099,live555,snapfuzz,3,l_abs,5450
1662606099,live555,snapfuzz,3,b_per,16.4
